species,gear_type,start_date,spec_num,id_genetics,TL,wgt,sex,gonad_stage,gonad_wgt,lat,lon,site_1,site_2,gene,otoliths
Lates calcarifer,Gillnet,13/5/2017,BA170513-21,NA,676,NA,m,2,1.99,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-22,NA,655,NA,m,2,2.22,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-23,NA,845,NA,m,2,18.5,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-24,NA,632,NA,m,2,0.5,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-25,NA,663,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-26,NA,758,NA,f,2,1.9,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-27,NA,750,NA,NA,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-28,NA,714,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-29,NA,790,NA,m,2,13.28,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-30,NA,838,NA,m,NA,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-31,NA,732,NA,m,2,0.88,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-32,NA,768,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-33,NA,690,NA,m,2,2.04,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-34,NA,720,NA,m,2,1.64,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-35,NA,670,NA,m,2,1.3,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-36,NA,682,NA,m,2,1.1,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-37,NA,715,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-38,NA,710,NA,m,2,1.2,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-39,NA,766,NA,m,2,1.9,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-40,NA,680,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-49,NA,750,NA,m,2,2.02,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-50,NA,615,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-51,NA,725,NA,m,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,13/5/2017,BA170513-52,NA,660,NA,f,2,NA,-16.18107381,124.51098095238095,Three Ways,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-01,NA,848,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-02,NA,746,NA,m,2,2.6,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-03,NA,815,NA,m,2,23.9,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-04,NA,800,NA,f,2,1.98,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-05,NA,748,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-06,NA,725,NA,f,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-07,NA,795,NA,m,2,12.07,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-08,NA,775,NA,m,2,1.88,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-09,NA,885,NA,NA,2,18.08,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-10,NA,773,NA,f,2,1.82,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-11,NA,825,NA,NA,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-12,NA,810,NA,m,NA,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-13,NA,838,NA,f,2,44.02,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-14,NA,833,NA,m,NA,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-15,NA,775,NA,m,2,3.5,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-16,NA,780,NA,f,2,13.2,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-17,NA,725,NA,NA,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-18,NA,784,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-19,NA,830,NA,m,2,13.02,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-20,NA,752,NA,f,NA,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-21,NA,852,NA,m,2,2.76,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-22,NA,732,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-23,NA,840,NA,f,2,31.8,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-24,NA,645,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-25,NA,750,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-26,NA,932,NA,m,2,32.6,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-27,NA,729,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-28,NA,720,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-29,NA,755,NA,f,2,1.92,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-30,NA,700,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-31,NA,680,NA,f,2,1.31,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-32,NA,802,NA,m,2,20.7,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-33,NA,755,NA,f,2,2.5,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-34,NA,775,NA,f,2,12.4,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-35,NA,810,NA,f,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-36,NA,805,NA,f,2,14.1,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-37,NA,822,NA,NA,2,11.9,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-38,NA,800,NA,m,2,12.6,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-39,NA,730,NA,m,2,9.4,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-40,NA,675,NA,f,NA,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-41,NA,744,NA,m,2,1.74,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-44,NA,794,NA,m,2,3.66,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-45,NA,816,NA,m,2,18.37,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-46,NA,734,NA,f,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-47,NA,780,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-48,NA,763,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-49,NA,798,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-50,NA,742,NA,f,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-51,NA,760,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-52,NA,750,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-53,NA,813,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-54,NA,766,NA,NA,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-55,NA,706,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-56,NA,810,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-57,NA,864,NA,f,NA,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,14/5/2017,BA170514-58,NA,773,NA,m,2,NA,-16.15545556,124.53911666666666,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-01,NA,772,NA,m,2,1.91,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-02,NA,715,NA,m,2,0.86,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-03,NA,805,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-04,NA,778,NA,f,2,3.5,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-05,NA,692,NA,m,2,3.3,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-06,NA,752,NA,m,2,1.72,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-07,NA,753,NA,f,2,14.08,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-08,NA,745,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-09,NA,742,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-10,NA,776,NA,m,2,16.2,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-11,NA,702,NA,m,2,1.25,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-12,NA,651,NA,m,2,1.34,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-13,NA,740,NA,f,2,1.83,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-14,NA,748,NA,f,2,2.31,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-15,NA,765,NA,f,2,2.93,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-16,NA,868,NA,m,2,27.56,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-17,NA,777,NA,m,2,14.68,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-18,NA,800,NA,f,2,31.2,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-19,NA,773,NA,f,2,3.3,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-20,NA,768,NA,f,2,2.7,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-21,NA,751,NA,m,2,11.18,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-22,NA,810,NA,m,2,16,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-23,NA,804,NA,f,2,16.56,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-24,NA,750,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-25,NA,790,NA,f,2,4.34,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-26,NA,742,NA,m,2,9.52,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-27,NA,818,NA,f,2,3.9,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-28,NA,860,NA,f,2,27.26,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-29,NA,655,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-30,NA,807,NA,f,2,15.82,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-31,NA,760,NA,m,2,14.84,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-32,NA,710,NA,m,2,3,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-33,NA,845,NA,NA,2,16.41,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-34,NA,775,NA,f,2,1.25,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-35,NA,832,NA,f,2,3.33,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-36,NA,760,NA,NA,NA,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-37,NA,831,NA,f,2,25.24,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-38,NA,750,NA,f,2,9.2,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-39,NA,750,NA,m,NA,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-40,NA,815,NA,f,2,9.2,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-41,NA,824,NA,NA,2,29.04,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-42,NA,728,NA,f,2,2.68,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-43,NA,830,NA,f,2,24.14,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-44,NA,710,NA,f,NA,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-45,NA,920,NA,m,2,24.14,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-46,NA,810,NA,m,2,10.04,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-47,NA,860,NA,m,2,17.56,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-48,NA,705,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-49,NA,760,NA,f,2,1.51,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-50,NA,650,NA,m,2,1.1,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-51,NA,764,NA,m,2,2.3,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-52,NA,867,NA,f,2,13.84,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-53,NA,752,NA,f,2,3.56,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-54,NA,720,NA,f,2,1.69,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-55,NA,770,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-56,NA,840,NA,m,2,19.6,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-57,NA,830,NA,m,2,29.82,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-58,NA,775,NA,m,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-59,NA,728,NA,f,2,2.44,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-60,NA,785,NA,m,2,1.93,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-61,NA,755,NA,f,2,2.52,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-62,NA,835,NA,m,2,10.32,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-63,NA,725,NA,f,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-64,NA,775,NA,f,2,10.44,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-65,NA,770,NA,f,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-66,NA,794,NA,m,2,17.92,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-67,NA,760,NA,NA,2,11.86,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-68,NA,815,NA,NA,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,Gillnet,15/5/2017,BA170515-69,NA,785,NA,NA,2,NA,-16.13692083,124.5540813,Southern Doubtful Bay,Doubtful Bay,FALSE,2
Lates calcarifer,unknown,9/9/2017,BA170909-01,NA,752,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-02,NA,687,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,1
Lates calcarifer,unknown,9/9/2017,BA170909-03,NA,775,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-04,NA,660,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-05,NA,1040,NA,f,4,148.24,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,1
Lates calcarifer,unknown,9/9/2017,BA170909-06,NA,713,NA,m,2,1.83,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-07,NA,700,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-08,NA,674,NA,m,2,1.6,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-09,NA,795,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-10,NA,848,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,1
Lates calcarifer,unknown,9/9/2017,BA170909-11,NA,726,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-12,NA,735,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-13,NA,733,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,unknown,9/9/2017,BA170909-14,NA,735,NA,NA,NA,NA,-16.09126286,124.61409,Red Cone Bay,Doubtful Bay,TRUE,2
